Status,Progress,Duration..in.seconds.,Finished,consent,check_1,check_2,X1_answer,X1_Q53_First.Click,X1_Q53_Last.Click,X1_Q53_Page.Submit,X1_Q53_Click.Count,X2_answer,X2_Q53_First.Click,X2_Q53_Last.Click,X2_Q53_Page.Submit,X2_Q53_Click.Count,X3_answer,X3_Q53_First.Click,X3_Q53_Last.Click,X3_Q53_Page.Submit,X3_Q53_Click.Count,X4_answer,X4_Q53_First.Click,X4_Q53_Last.Click,X4_Q53_Page.Submit,X4_Q53_Click.Count,X5_answer,X5_Q53_First.Click,X5_Q53_Last.Click,X5_Q53_Page.Submit,X5_Q53_Click.Count,X6_answer,X6_Q53_First.Click,X6_Q53_Last.Click,X6_Q53_Page.Submit,X6_Q53_Click.Count,X7_answer,X7_Q53_First.Click,X7_Q53_Last.Click,X7_Q53_Page.Submit,X7_Q53_Click.Count,X8_answer,X8_Q53_First.Click,X8_Q53_Last.Click,X8_Q53_Page.Submit,X8_Q53_Click.Count,X9_answer,X9_Q53_First.Click,X9_Q53_Last.Click,X9_Q53_Page.Submit,X9_Q53_Click.Count,X10_answer,X10_Q53_First.Click,X10_Q53_Last.Click,X10_Q53_Page.Submit,X10_Q53_Click.Count,X11_answer,X11_Q53_First.Click,X11_Q53_Last.Click,X11_Q53_Page.Submit,X11_Q53_Click.Count,X12_answer,X12_Q53_First.Click,X12_Q53_Last.Click,X12_Q53_Page.Submit,X12_Q53_Click.Count,X13_answer,X13_Q53_First.Click,X13_Q53_Last.Click,X13_Q53_Page.Submit,X13_Q53_Click.Count,X14_answer,X14_Q53_First.Click,X14_Q53_Last.Click,X14_Q53_Page.Submit,X14_Q53_Click.Count,X15_answer,X15_Q53_First.Click,X15_Q53_Last.Click,X15_Q53_Page.Submit,X15_Q53_Click.Count,X16_answer,X16_Q53_First.Click,X16_Q53_Last.Click,X16_Q53_Page.Submit,X16_Q53_Click.Count,follow_random,follow_search,dem_pol_1,dem_pol_2,dem_pol_3,dem_gender,dem_education,dem_birth,debrief_agree,headline_id_1,headline_id_2,headline_id_3,headline_id_4,headline_id_5,headline_id_6,headline_id_7,headline_id_8,headline_id_9,headline_id_10,headline_id_11,headline_id_12,headline_id_13,headline_id_14,headline_id_15,headline_id_16,headline_text_1,headline_text_2,headline_text_3,headline_text_4,headline_text_5,headline_text_6,headline_text_7,headline_text_8,headline_text_9,headline_text_10,headline_text_11,headline_text_12,headline_text_13,headline_text_14,headline_text_15,headline_text_16,true_votes_1,true_votes_2,true_votes_3,true_votes_4,true_votes_5,true_votes_6,true_votes_7,true_votes_8,true_votes_9,true_votes_10,true_votes_11,true_votes_12,true_votes_13,true_votes_14,true_votes_15,true_votes_16,true_votes_num_1,true_votes_num_2,true_votes_num_3,true_votes_num_4,true_votes_num_5,true_votes_num_6,true_votes_num_7,true_votes_num_8,true_votes_num_9,true_votes_num_10,true_votes_num_11,true_votes_num_12,true_votes_num_13,true_votes_num_14,true_votes_num_15,true_votes_num_16,population,group,dems,reps
IP Address,100,299,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,6.805,6.805,8.156,1,TRUE,6.65,6.65,8.028,1,FALSE,7.242,7.242,8.779,1,TRUE,7.396,7.396,8.674,1,FALSE,6.72,6.72,11.48,1,TRUE,7.377,7.377,10.238,1,FALSE,6.457,6.457,8.048,1,FALSE,9.756,9.756,10.873,1,TRUE,6.824,6.824,8.156,1,TRUE,7.194,7.194,8.385,1,FALSE,9.737,9.737,13.218,1,TRUE,6.488,6.488,8.087,1,TRUE,8.389,8.389,10.429,1,TRUE,8.612,11.073,12.378,4,FALSE,6.541,6.541,8.521,1,FALSE,7.125,7.125,10.398,1,No,No,Democrat,somewhat liberal,Left or center-left,Male,High school degree or equivalent (e.g. GED),1966,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_1,Dem_8,Dem_4,Dem_10,Rep_6,Rep_7,Rep_9,Rep_5,Other_7,Other_2,Other_10,Other_5,Other_4,Other_1,Fake_1,Fake_2,Justice Dept. Officials Had Discussions About Pushing Trump Out,US Budget Deficit Running 41.8 Percent above Last Year,"Since Parkland There's Been a School Shooting, on Average, Every 12 Days",Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,Illegal Immigration Expected to Hit Highest Level Since George W. Bush,"America Created 304,000 Jobs in January, Smashing Estimates",Trump's Approval Rating among Likely Voters Soars to His Best in 23 Months at 52%,Migrant Jobs Project Spends 15 Million to Employ Only 120,"Turkey Orders Detention of over 1,100 People Linked to Failed Coup","Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Puerto Rico Wins Approval of $18 Billion Bond Restructuring,It's Official: 2018 Was the Fourth-warmest Year on Record,Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
IP Address,100,182,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",TRUE,3.248,3.248,4.118,1,FALSE,3.851,3.851,4.7,1,TRUE,3.189,3.189,4.296,1,TRUE,4.878,4.878,5.929,1,FALSE,5.782,5.782,6.676,1,TRUE,5.973,5.973,7.138,1,FALSE,3.806,3.806,4.723,1,FALSE,5.861,5.861,6.744,1,TRUE,4.484,4.484,5.378,1,TRUE,3.258,3.258,4.117,1,FALSE,6.999,6.999,7.781,1,FALSE,4.596,4.596,5.524,1,FALSE,3.206,3.206,4.369,1,FALSE,5.592,5.592,6.429,1,FALSE,4.901,4.901,5.807,1,FALSE,3.902,3.902,4.829,1,Yes,No,Democrat,liberal,Left or center-left,Male,"Bachelor’s degree (e.g. BA, BS)",1980,,Dem_10,Dem_8,Dem_2,Dem_3,Rep_5,Rep_4,Rep_1,Rep_2,Other_4,Other_9,Other_6,Other_1,Other_8,Other_2,Fake_1,Fake_2,Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,US Budget Deficit Running 41.8 Percent above Last Year,Undeniable Warming: The Planet's Hottest Five Years on Record,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Migrant Jobs Project Spends 15 Million to Employ Only 120,Investors Pulled Record $25 Billion from US Stock ETFs in January,Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,Northam Got Nearly $2 Million in Donations from Planned Parenthood,Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,Google to Invest $13 Billion in Us Data Centers and Offices,"Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain",Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,control,,
IP Address,100,373,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",TRUE,5.539,11.254,12.263,5,FALSE,6.843,11.637,12.838,3,FALSE,5.115,6.799,8.356,2,TRUE,5.399,9.897,14.379,2,FALSE,3.945,4.843,5.782,2,FALSE,4.129,17.809,18.742,2,FALSE,3.994,5.254,6.26,2,FALSE,4.458,7.557,8.549,3,TRUE,7.279,8.346,9.69,2,FALSE,9.522,10.347,11.282,2,TRUE,5.724,11.643,14.008,3,TRUE,5.396,6.442,10.413,2,TRUE,3.942,4.694,8.795,2,FALSE,4.067,6.997,10.782,2,FALSE,4.453,5.558,7.545,2,FALSE,6.048,7.78,9.286,3,No,No,Democrat,somewhat liberal,Left or center-left,Female,"Bachelor’s degree (e.g. BA, BS)",1993,,Dem_2,Dem_9,Dem_10,Dem_8,Rep_8,Rep_3,Rep_7,Rep_1,Other_2,Other_6,Other_7,Other_8,Other_5,Other_1,Fake_1,Fake_2,Undeniable Warming: The Planet's Hottest Five Years on Record,Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,US Budget Deficit Running 41.8 Percent above Last Year,76 Percent of Viewers Approve President Trump's State of the Union Speech,Ocasio-Cortez Retracts Erroneous Information About Green New Deal Backed by 2020 Democratic Candidates,"America Created 304,000 Jobs in January, Smashing Estimates",Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows","Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain","Turkey Orders Detention of over 1,100 People Linked to Failed Coup",Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,It's Official: 2018 Was the Fourth-warmest Year on Record,Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,control,,
IP Address,100,1778,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",TRUE,5.46,7.642,8.816,2,FALSE,9.061,11.357,12.934,3,TRUE,7.12,9.215,10.367,3,FALSE,11.128,12.174,13.464,2,FALSE,6.969,8.119,9.719,2,FALSE,13.653,15.823,16.966,3,FALSE,14.103,15.256,20.018,2,TRUE,11.557,16.203,20.019,4,FALSE,11.975,14.417,15.655,3,FALSE,8.517,10.701,11.975,3,TRUE,7.026,9.033,10.236,3,FALSE,5.05,15.974,20.121,3,TRUE,6.698,8.101,9.125,2,TRUE,9.941,14.324,20.111,3,FALSE,7.361,15.181,16.669,3,FALSE,10.166,12.584,13.73,3,No,No,Democrat,somewhat liberal,Left or center-left,Female,"Bachelor’s degree (e.g. BA, BS)",1980,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_8,Dem_9,Dem_1,Dem_7,Rep_3,Rep_6,Rep_4,Rep_10,Other_1,Other_8,Other_9,Other_3,Other_2,Other_4,Fake_1,Fake_2,US Budget Deficit Running 41.8 Percent above Last Year,Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,Justice Dept. Officials Had Discussions About Pushing Trump Out,Nearly 400 Trump Aides Had Access to Leaked Schedules,Ocasio-Cortez Retracts Erroneous Information About Green New Deal Backed by 2020 Democratic Candidates,Illegal Immigration Expected to Hit Highest Level Since George W. Bush,Investors Pulled Record $25 Billion from US Stock ETFs in January,Islamic State is 100 Percent Defeated,Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Google to Invest $13 Billion in Us Data Centers and Offices,"For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says","Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
IP Address,100,271,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,6.938,6.938,7.828,1,TRUE,17.7,17.7,18.695,1,TRUE,14.333,14.333,14.965,1,TRUE,13.654,13.654,14.46,1,TRUE,6.744,6.744,7.749,1,TRUE,8.423,8.423,9.279,1,FALSE,10.202,10.202,11.01,1,FALSE,8.624,8.624,10.441,1,TRUE,12.895,12.895,13.514,1,TRUE,8.03,8.03,8.675,1,TRUE,8.075,8.331,8.938,2,TRUE,5.823,6.651,7.306,2,TRUE,19.183,19.183,19.7,1,TRUE,6.446,6.446,7.3,1,FALSE,10.837,10.837,11.768,1,FALSE,14.739,14.739,15.759,1,No,No,Independent,somewhat liberal,Left or center-left,Female,"Associate degree (e.g. AA, AS)",1993,,Dem_1,Dem_9,Dem_4,Dem_10,Rep_1,Rep_7,Rep_6,Rep_10,Other_7,Other_10,Other_9,Other_3,Other_6,Other_4,Fake_1,Fake_2,Justice Dept. Officials Had Discussions About Pushing Trump Out,Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,"Since Parkland There's Been a School Shooting, on Average, Every 12 Days",Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,"America Created 304,000 Jobs in January, Smashing Estimates",Illegal Immigration Expected to Hit Highest Level Since George W. Bush,Islamic State is 100 Percent Defeated,"Turkey Orders Detention of over 1,100 People Linked to Failed Coup",Puerto Rico Wins Approval of $18 Billion Bond Restructuring,Google to Invest $13 Billion in Us Data Centers and Offices,"For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says","Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain",Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,control,,
IP Address,100,620,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,9.785,11.913,13.038,2,FALSE,7.14,17.172,18.45,4,FALSE,7.237,9.789,10.751,2,TRUE,11.744,16.24,17.955,3,FALSE,15.712,15.712,20.011,1,FALSE,11.286,13.269,14.315,2,TRUE,13.237,15.396,16.538,2,FALSE,9.53,11.049,12.071,2,TRUE,9.025,17.649,20.011,2,TRUE,7.144,9.216,10.811,2,FALSE,14.039,17.039,18.517,2,TRUE,7.355,16.187,20.109,2,TRUE,14.356,18.195,19.369,2,TRUE,8.944,11.48,17.181,2,FALSE,8.37,14.937,16.982,2,FALSE,7.836,12.276,13.217,3,No,No,Republican,somewhat conservative,Right or center-right,Female,"Associate degree (e.g. AA, AS)",1984,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_9,Dem_6,Dem_10,Dem_3,Rep_9,Rep_1,Rep_3,Rep_7,Other_8,Other_9,Other_5,Other_10,Other_6,Other_4,Fake_1,Fake_2,Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,Justice Department to Award $8.3 Million to California Victims of Las Vegas Shooting,Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Trump's Approval Rating among Likely Voters Soars to His Best in 23 Months at 52%,Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,Ocasio-Cortez Retracts Erroneous Information About Green New Deal Backed by 2020 Democratic Candidates,"America Created 304,000 Jobs in January, Smashing Estimates",Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Google to Invest $13 Billion in Us Data Centers and Offices,It's Official: 2018 Was the Fourth-warmest Year on Record,Puerto Rico Wins Approval of $18 Billion Bond Restructuring,"Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain",Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
IP Address,100,338,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,14.039,14.039,14.925,1,FALSE,6.135,6.135,8.828,1,TRUE,6.219,6.219,7.127,1,TRUE,6.619,6.619,7.42,1,FALSE,6.35,6.35,7.2,1,FALSE,8.002,8.002,8.761,1,TRUE,6.131,6.771,7.502,2,TRUE,7.194,7.705,8.449,2,TRUE,6.239,6.239,6.915,1,FALSE,11.435,11.435,12.643,1,TRUE,6.574,6.574,7.778,1,TRUE,7.208,9.076,9.84,4,TRUE,6.328,6.328,7.225,1,TRUE,6.086,6.086,6.77,1,FALSE,6.699,6.699,7.71,1,FALSE,7.065,7.065,7.975,1,No,No,Democrat,somewhat liberal,Left or center-left,Male,High school degree or equivalent (e.g. GED),1994,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_10,Dem_4,Dem_7,Dem_9,Rep_5,Rep_4,Rep_9,Rep_6,Other_6,Other_2,Other_8,Other_4,Other_10,Other_9,Fake_1,Fake_2,Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,"Since Parkland There's Been a School Shooting, on Average, Every 12 Days",Nearly 400 Trump Aides Had Access to Leaked Schedules,Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,Migrant Jobs Project Spends 15 Million to Employ Only 120,Investors Pulled Record $25 Billion from US Stock ETFs in January,Trump's Approval Rating among Likely Voters Soars to His Best in 23 Months at 52%,Illegal Immigration Expected to Hit Highest Level Since George W. Bush,"Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain","Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,Puerto Rico Wins Approval of $18 Billion Bond Restructuring,Google to Invest $13 Billion in Us Data Centers and Offices,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
IP Address,100,245,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",TRUE,6.424,6.424,7.199,1,FALSE,6.704,6.704,8.054,1,TRUE,7.73,7.73,8.489,1,FALSE,9.52,9.52,10.464,1,TRUE,6.499,6.499,7.416,1,FALSE,9.43,9.43,10.794,1,FALSE,6.886,6.886,8.019,1,TRUE,6.258,6.258,7.155,1,TRUE,6.294,6.294,7.335,1,FALSE,6.138,6.138,7.305,1,TRUE,9.848,9.848,11.033,1,FALSE,6.546,6.546,7.553,1,FALSE,7.25,7.25,8.264,1,TRUE,6.401,6.401,7.159,1,FALSE,6.409,6.409,7.873,1,FALSE,6.802,6.802,7.824,1,No,No,Republican,somewhat conservative,Right or center-right,Female,"Associate degree (e.g. AA, AS)",1979,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_1,Dem_2,Dem_5,Dem_8,Rep_1,Rep_2,Rep_6,Rep_8,Other_10,Other_5,Other_4,Other_9,Other_2,Other_3,Fake_1,Fake_2,Justice Dept. Officials Had Discussions About Pushing Trump Out,Undeniable Warming: The Planet's Hottest Five Years on Record,Demand for IUDs and Birth Control Implants Rose After Trump's Election Amid Insurance Concerns,US Budget Deficit Running 41.8 Percent above Last Year,Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,Northam Got Nearly $2 Million in Donations from Planned Parenthood,Illegal Immigration Expected to Hit Highest Level Since George W. Bush,76 Percent of Viewers Approve President Trump's State of the Union Speech,Puerto Rico Wins Approval of $18 Billion Bond Restructuring,It's Official: 2018 Was the Fourth-warmest Year on Record,Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,Google to Invest $13 Billion in Us Data Centers and Offices,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows","For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-dem,75,21
IP Address,100,350,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",TRUE,7.259,7.259,9.017,1,TRUE,6.785,6.785,7.868,1,TRUE,9.131,9.131,11.621,1,TRUE,6.87,6.87,8.244,1,FALSE,8.958,8.958,10.502,1,FALSE,7.155,7.155,9.123,1,TRUE,8.594,8.594,11.296,1,FALSE,7.874,7.874,11.435,1,FALSE,16.048,16.048,18.655,1,TRUE,8.478,8.478,9.709,1,FALSE,8.899,8.899,10.266,1,FALSE,9.627,9.627,11.767,1,TRUE,10.078,10.078,12.462,1,TRUE,10.666,10.666,12.529,1,FALSE,7.815,7.815,9.49,1,FALSE,9.858,9.858,13.441,1,No,No,Democrat,somewhat liberal,Left or center-left,Female,High school degree or equivalent (e.g. GED),1957,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_7,Dem_4,Dem_9,Dem_1,Rep_2,Rep_5,Rep_4,Rep_10,Other_9,Other_7,Other_4,Other_8,Other_2,Other_3,Fake_1,Fake_2,Nearly 400 Trump Aides Had Access to Leaked Schedules,"Since Parkland There's Been a School Shooting, on Average, Every 12 Days",Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,Justice Dept. Officials Had Discussions About Pushing Trump Out,Northam Got Nearly $2 Million in Donations from Planned Parenthood,Migrant Jobs Project Spends 15 Million to Employ Only 120,Investors Pulled Record $25 Billion from US Stock ETFs in January,Islamic State is 100 Percent Defeated,Google to Invest $13 Billion in Us Data Centers and Offices,"Turkey Orders Detention of over 1,100 People Linked to Failed Coup",Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows","For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-dem,75,21
IP Address,100,327,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",TRUE,7.231,8.079,9.447,2,TRUE,6.721,7.718,10.089,2,TRUE,14.94,16.852,18.702,2,FALSE,6.7,7.698,10.114,2,TRUE,7.063,8.622,10.326,2,TRUE,7.1,8.918,10.255,2,FALSE,7.587,8.907,10.709,2,TRUE,7.078,8.052,9.369,2,TRUE,6.669,7.543,8.895,2,TRUE,7.021,8.635,9.744,2,TRUE,7.459,8.355,10.331,2,TRUE,6.831,7.743,10.399,2,TRUE,6.825,8.759,9.989,3,TRUE,8.671,9.684,11.58,2,FALSE,10.423,11.756,13.647,2,FALSE,10.036,11.719,13.428,2,No,No,Democrat,somewhat liberal,Left or center-left,Male,High school degree or equivalent (e.g. GED),1976,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_3,Dem_1,Dem_6,Dem_8,Rep_8,Rep_6,Rep_4,Rep_1,Other_8,Other_6,Other_10,Other_9,Other_5,Other_7,Fake_1,Fake_2,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Justice Dept. Officials Had Discussions About Pushing Trump Out,Justice Department to Award $8.3 Million to California Victims of Las Vegas Shooting,US Budget Deficit Running 41.8 Percent above Last Year,76 Percent of Viewers Approve President Trump's State of the Union Speech,Illegal Immigration Expected to Hit Highest Level Since George W. Bush,Investors Pulled Record $25 Billion from US Stock ETFs in January,Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,"Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain",Puerto Rico Wins Approval of $18 Billion Bond Restructuring,Google to Invest $13 Billion in Us Data Centers and Offices,It's Official: 2018 Was the Fourth-warmest Year on Record,"Turkey Orders Detention of over 1,100 People Linked to Failed Coup",Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-dem,75,21
IP Address,100,284,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",TRUE,6.697,6.697,7.843,1,FALSE,6.701,6.701,8.555,1,TRUE,6.573,6.573,7.675,1,FALSE,6.519,6.519,8.375,1,FALSE,8.065,11.468,20.112,2,TRUE,6.717,6.717,8.37,1,TRUE,6.59,6.59,7.882,1,TRUE,6.249,6.249,8.031,1,FALSE,7.09,7.09,9.237,1,TRUE,7.866,7.866,8.959,1,TRUE,6.675,6.675,8.237,1,TRUE,6.274,6.274,7.88,1,FALSE,6.47,6.47,7.69,1,TRUE,7.119,8.501,9.429,2,TRUE,6.284,6.284,7.535,1,TRUE,7.133,7.133,8.751,1,No,No,Republican,somewhat liberal,Left or center-left,Female,"Professional degree (e.g. MD, JD)",1983,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_2,Dem_10,Dem_6,Dem_9,Rep_3,Rep_5,Rep_1,Rep_4,Other_4,Other_6,Other_3,Other_9,Other_2,Other_8,Fake_1,Fake_2,Undeniable Warming: The Planet's Hottest Five Years on Record,Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,Justice Department to Award $8.3 Million to California Victims of Las Vegas Shooting,Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,Ocasio-Cortez Retracts Erroneous Information About Green New Deal Backed by 2020 Democratic Candidates,Migrant Jobs Project Spends 15 Million to Employ Only 120,Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,Investors Pulled Record $25 Billion from US Stock ETFs in January,Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,"Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain","For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Google to Invest $13 Billion in Us Data Centers and Offices,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
